entity_id,entity_name,cohort,western_mean,chinese_mean,delta_chinese_minus_western,abs_delta
mid_tier_architect_hidetsugu_aneha,Hidetsugu Aneha,mid_tier_architect,0.2059,0.2964,0.0906,0.0906
mid_tier_architect_marshall_and_fox,Marshall and Fox,mid_tier_architect,0.2502,0.2793,0.0291,0.0291
mid_tier_architect_henry_engelbert,Henry Engelbert,mid_tier_architect,0.2009,0.3482,0.1473,0.1473
mid_tier_architect_frank_dale_hudson,Frank Dale Hudson,mid_tier_architect,0.0867,0.1107,0.024,0.024
mid_tier_architect_a__t__mann,A. T. Mann,mid_tier_architect,0.3128,0.3357,0.0229,0.0229
mid_tier_architect_ann_r__chaintreuil,Ann R. Chaintreuil,mid_tier_architect,0.1061,0.175,0.0689,0.0689
mid_tier_architect_gannon_and_hands,Gannon and Hands,mid_tier_architect,0.078,0.0571,-0.0209,0.0209
mid_tier_architect_alfred_giles_architect,Alfred Giles (architect),mid_tier_architect,0.2776,0.2271,-0.0505,0.0505
mid_tier_architect_henry_tanner_architect,Henry Tanner (architect),mid_tier_architect,0.1996,0.2086,0.009,0.009
mid_tier_architect_e__w__pugin,E. W. Pugin,mid_tier_architect,0.2411,0.3143,0.0732,0.0732
mid_tier_architect_anna_pendleton_schenck,Anna Pendleton Schenck,mid_tier_architect,0.1975,0.1489,-0.0486,0.0486
mid_tier_architect_judith_edelman,Judith Edelman,mid_tier_architect,0.2639,0.35,0.0861,0.0861
mid_tier_architect_john_almy_tompkins_ii,John Almy Tompkins II,mid_tier_architect,0.11,0.1,-0.01,0.01
mid_tier_architect_archimedes_russell,Archimedes Russell,mid_tier_architect,0.2057,0.3257,0.1201,0.1201
mid_tier_architect_henry_forbes_bigelow,Henry Forbes Bigelow,mid_tier_architect,0.2793,0.3579,0.0785,0.0785
mid_tier_architect_herman_hertzberger,Herman Hertzberger,mid_tier_architect,0.2896,0.3636,0.074,0.074
mid_tier_architect_henry_john_klutho,Henry John Klutho,mid_tier_architect,0.3215,0.4143,0.0928,0.0928
mid_tier_architect_gertrude_comfort_morrow,Gertrude Comfort Morrow,mid_tier_architect,0.1843,0.2404,0.056,0.056
mid_tier_architect_f__burrall_hoffman,F. Burrall Hoffman,mid_tier_architect,0.2757,0.375,0.0993,0.0993
mid_tier_architect_frank_hoar,Frank Hoar,mid_tier_architect,0.1948,0.2857,0.0909,0.0909
mid_tier_architect_geoffrey_harley_mewton,Geoffrey Harley Mewton,mid_tier_architect,0.2093,0.2821,0.0728,0.0728
mid_tier_architect_ignazio_gardella,Ignazio Gardella,mid_tier_architect,0.292,0.3179,0.0259,0.0259
mid_tier_architect_bertram_goodhue,Bertram Goodhue,mid_tier_architect,0.2413,0.3814,0.1401,0.1401
mid_tier_architect_carl_koch_architect,Carl Koch (architect),mid_tier_architect,0.2289,0.4093,0.1804,0.1804
mid_tier_architect_atanasije_nikoli,Atanasije Nikolić,mid_tier_architect,0.2357,0.1979,-0.0378,0.0378
mid_tier_activist_list_of_lgbtq_rights_activists,List of LGBTQ rights activists,mid_tier_activist,0.0896,0.1386,0.049,0.049
mid_tier_activist_list_of_civil_rights_leaders,List of civil rights leaders,mid_tier_activist,0.1304,0.0864,-0.044,0.044
mid_tier_book_jir_akagawa,Jirō Akagawa,mid_tier_book,0.0524,0.09,0.0376,0.0376
mid_tier_book_marabel_morgan,Marabel Morgan,mid_tier_book,0.0313,0.0889,0.0576,0.0576
mid_tier_book_list_of_best_selling_fiction_authors,List of best-selling fiction authors,mid_tier_book,0.0863,0.105,0.0187,0.0187
mid_tier_book_laura_lee_hope,Laura Lee Hope,mid_tier_book,0.077,0.1618,0.0848,0.0848
mid_tier_book_jerry_cotton,Jerry Cotton,mid_tier_book,0.3272,0.3993,0.0721,0.0721
mid_tier_book_doc_savage,Doc Savage,mid_tier_book,0.273,0.435,0.162,0.162
mid_tier_book_autobiographical_novel,Autobiographical novel,mid_tier_book,0.0609,0.0643,0.0034,0.0034
mid_tier_book_dirk_pitt,Dirk Pitt,mid_tier_book,0.13,0.2636,0.1336,0.1336
mid_tier_book_john_sinclair_german_fiction,John Sinclair (German fiction),mid_tier_book,0.2317,0.36,0.1283,0.1283
mid_tier_book_brain_quest,Brain Quest,mid_tier_book,0.225,0.42,0.195,0.195
mid_tier_book_a_message_to_garcia,A Message to Garcia,mid_tier_book,0.1896,0.2821,0.0926,0.0926
mid_tier_book_books_in_the_united_kingdom,Books in the United Kingdom,mid_tier_book,0.0191,0.0143,-0.0048,0.0048
mid_tier_book_diana_her_true_story_book,Diana: Her True Story (book),mid_tier_book,0.1283,0.1861,0.0578,0.0578
mid_tier_comedian_joel_kim_booster,Joel Kim Booster,mid_tier_comedian,0.7087,0.7629,0.0542,0.0542
mid_tier_comedian_iliza_shlesinger,Iliza Shlesinger,mid_tier_comedian,0.6309,0.7493,0.1184,0.1184
mid_tier_comedian_cristela_alonzo,Cristela Alonzo,mid_tier_comedian,0.77,0.8107,0.0407,0.0407
mid_tier_comedian_nate_bargatze,Nate Bargatze,mid_tier_comedian,0.3757,0.4121,0.0365,0.0365
mid_tier_comedian_tim_dillon,Tim Dillon,mid_tier_comedian,0.7196,0.7286,0.009,0.009
mid_tier_comedian_sam_morril,Sam Morril,mid_tier_comedian,0.6383,0.5607,-0.0775,0.0775
mid_tier_comedian_mark_normand,Mark Normand,mid_tier_comedian,0.6104,0.6714,0.061,0.061
mid_tier_comedian_shane_gillis,Shane Gillis,mid_tier_comedian,0.6104,0.5764,-0.034,0.034
mid_tier_comedian_andrew_schulz,Andrew Schulz,mid_tier_comedian,0.7261,0.6479,-0.0782,0.0782
mid_tier_comedian_akaash_singh,Akaash Singh,mid_tier_comedian,0.657,0.6321,-0.0248,0.0248
mid_tier_comedian_andrew_santino,Andrew Santino,mid_tier_comedian,0.4483,0.5436,0.0953,0.0953
mid_tier_comedian_bobby_lee,Bobby Lee,mid_tier_comedian,0.7178,0.6136,-0.1043,0.1043
mid_tier_comedian_whitney_cummings,Whitney Cummings,mid_tier_comedian,0.543,0.5121,-0.0309,0.0309
mid_tier_comedian_hannah_berner,Hannah Berner,mid_tier_comedian,0.6565,0.6643,0.0078,0.0078
mid_tier_comedian_anjelah_johnson_reyes,Anjelah Johnson-Reyes,mid_tier_comedian,0.5735,0.59,0.0165,0.0165
mid_tier_comedian_roy_wood_jr_,Roy Wood Jr.,mid_tier_comedian,0.5957,0.5793,-0.0164,0.0164
mid_tier_comedian_jaboukie_young_white,Jaboukie Young-White,mid_tier_comedian,0.7087,0.6914,-0.0173,0.0173
mid_tier_comedian_hasan_minhaj,Hasan Minhaj,mid_tier_comedian,0.6839,0.65,-0.0339,0.0339
mid_tier_comedian_sarah_silverman,Sarah Silverman,mid_tier_comedian,0.5556,0.485,-0.0706,0.0706
mid_tier_comedian_maria_bamford,Maria Bamford,mid_tier_comedian,0.7971,0.7243,-0.0728,0.0728
mid_tier_comedian_tig_notaro,Tig Notaro,mid_tier_comedian,0.6787,0.6093,-0.0694,0.0694
mid_tier_comedian_patton_oswalt,Patton Oswalt,mid_tier_comedian,0.4826,0.5179,0.0352,0.0352
mid_tier_comedian_bill_burr,Bill Burr,mid_tier_comedian,0.5743,0.5293,-0.0451,0.0451
mid_tier_comedian_anthony_jeselnik,Anthony Jeselnik,mid_tier_comedian,0.4917,0.4643,-0.0275,0.0275
mid_tier_comedian_jim_jefferies,Jim Jefferies,mid_tier_comedian,0.5561,0.5836,0.0275,0.0275
mid_tier_comedian_jimmy_carr,Jimmy Carr,mid_tier_comedian,0.5326,0.5571,0.0245,0.0245
mid_tier_comedian_james_acaster,James Acaster,mid_tier_comedian,0.7174,0.6379,-0.0795,0.0795
mid_tier_comedian_daniel_sloss,Daniel Sloss,mid_tier_comedian,0.8587,0.8843,0.0256,0.0256
mid_tier_comedian_mae_martin,Mae Martin,mid_tier_comedian,0.7717,0.8571,0.0854,0.0854
mid_tier_comedian_hannah_gadsby,Hannah Gadsby,mid_tier_comedian,0.6543,0.6929,0.0385,0.0385
mid_tier_comedian_demetri_martin,Demetri Martin,mid_tier_comedian,0.5083,0.4086,-0.0997,0.0997
mid_tier_comedian_paul_f__tompkins,Paul F. Tompkins,mid_tier_comedian,0.3613,0.4593,0.098,0.098
mid_tier_comedian_lauren_lapkus,Lauren Lapkus,mid_tier_comedian,0.4287,0.4629,0.0342,0.0342
mid_tier_comedian_john_early,John Early,mid_tier_comedian,0.7348,0.5679,-0.1669,0.1669
mid_tier_comedian_kate_berlant,Kate Berlant,mid_tier_comedian,0.6787,0.6964,0.0177,0.0177
mid_tier_comedian_sandy_honig,Sandy Honig,mid_tier_comedian,0.6522,0.7071,0.055,0.055
mid_tier_comedian_patti_harrison,Patti Harrison,mid_tier_comedian,0.7783,0.8357,0.0575,0.0575
mid_tier_comedian_catherine_cohen,Catherine Cohen,mid_tier_comedian,0.6183,0.5586,-0.0597,0.0597
mid_tier_comedian_jacqueline_novak,Jacqueline Novak,mid_tier_comedian,0.5922,0.7714,0.1793,0.1793
mid_tier_comedian_atsuko_okatsuka,Atsuko Okatsuka,mid_tier_comedian,0.7274,0.7857,0.0583,0.0583
mid_tier_comedian_sheng_wang,Sheng Wang,mid_tier_comedian,0.5513,0.6093,0.058,0.058
mid_tier_comedian_ronny_chieng,Ronny Chieng,mid_tier_comedian,0.6413,0.6686,0.0273,0.0273
mid_tier_comedian_steph_tolev,Steph Tolev,mid_tier_comedian,0.7235,0.6029,-0.1206,0.1206
mid_tier_comedian_chelsea_handler,Chelsea Handler,mid_tier_comedian,0.6152,0.5857,-0.0295,0.0295
mid_tier_comedian_wanda_sykes,Wanda Sykes,mid_tier_comedian,0.7265,0.6821,-0.0444,0.0444
mid_tier_comedian_michelle_wolf,Michelle Wolf,mid_tier_comedian,0.6717,0.75,0.0783,0.0783
mid_tier_journalist_yamiche_alcindor,Yamiche Alcindor,mid_tier_journalist,0.6557,0.6343,-0.0214,0.0214
mid_tier_journalist_maggie_haberman,Maggie Haberman,mid_tier_journalist,0.4504,0.485,0.0346,0.0346
mid_tier_journalist_annie_karni,Annie Karni,mid_tier_journalist,0.6065,0.625,0.0185,0.0185
mid_tier_journalist_astead_herndon,Astead Herndon,mid_tier_journalist,0.5352,0.4607,-0.0745,0.0745
mid_tier_journalist_lisa_lerer,Lisa Lerer,mid_tier_journalist,0.5283,0.4214,-0.1068,0.1068
mid_tier_journalist_reid_epstein,Reid Epstein,mid_tier_journalist,0.4657,0.4714,0.0058,0.0058
mid_tier_journalist_ezra_klein,Ezra Klein,mid_tier_journalist,0.4852,0.4757,-0.0095,0.0095
mid_tier_journalist_michelle_goldberg,Michelle Goldberg,mid_tier_journalist,0.5157,0.4714,-0.0442,0.0442
mid_tier_journalist_david_brooks,David Brooks,mid_tier_journalist,0.4052,0.4543,0.0491,0.0491
mid_tier_journalist_bret_stephens,Bret Stephens,mid_tier_journalist,0.3987,0.4893,0.0906,0.0906
mid_tier_journalist_charles_blow,Charles Blow,mid_tier_journalist,0.4917,0.5021,0.0104,0.0104
mid_tier_journalist_kara_swisher,Kara Swisher,mid_tier_journalist,0.4191,0.3964,-0.0227,0.0227
mid_tier_journalist_casey_newton,Casey Newton,mid_tier_journalist,0.3891,0.4143,0.0252,0.0252
mid_tier_journalist_will_oremus,Will Oremus,mid_tier_journalist,0.4204,0.3393,-0.0811,0.0811
mid_tier_journalist_cade_metz,Cade Metz,mid_tier_journalist,0.4887,0.5357,0.047,0.047
mid_tier_journalist_karen_hao,Karen Hao,mid_tier_journalist,0.65,0.7564,0.1064,0.1064
mid_tier_journalist_kashmir_hill,Kashmir Hill,mid_tier_journalist,0.5522,0.4886,-0.0636,0.0636
mid_tier_journalist_mike_isaac,Mike Isaac,mid_tier_journalist,0.4274,0.4161,-0.0113,0.0113
mid_tier_journalist_erin_griffith,Erin Griffith,mid_tier_journalist,0.4813,0.5086,0.0273,0.0273
mid_tier_journalist_sheera_frenkel,Sheera Frenkel,mid_tier_journalist,0.7096,0.6636,-0.046,0.046
mid_tier_journalist_charlie_warzel,Charlie Warzel,mid_tier_journalist,0.3974,0.5279,0.1305,0.1305
mid_tier_journalist_ben_smith,Ben Smith,mid_tier_journalist,0.5976,0.5586,-0.039,0.039
mid_tier_journalist_justin_smith,Justin Smith,mid_tier_journalist,0.7013,0.6307,-0.0706,0.0706
mid_tier_journalist_steven_levy,Steven Levy,mid_tier_journalist,0.737,0.9143,0.1773,0.1773
mid_tier_journalist_elizabeth_lopatto,Elizabeth Lopatto,mid_tier_journalist,0.4087,0.4007,-0.008,0.008
mid_tier_journalist_kara_cutruzzula,Kara Cutruzzula,mid_tier_journalist,0.503,0.4,-0.103,0.103
mid_tier_journalist_anand_giridharadas,Anand Giridharadas,mid_tier_journalist,0.8043,0.8857,0.0814,0.0814
mid_tier_journalist_heather_cox_richardson,Heather Cox Richardson,mid_tier_journalist,0.7391,0.75,0.0109,0.0109
mid_tier_journalist_dan_pfeiffer,Dan Pfeiffer,mid_tier_journalist,0.4559,0.5179,0.062,0.062
mid_tier_journalist_tommy_vietor,Tommy Vietor,mid_tier_journalist,0.3674,0.3793,0.0119,0.0119
mid_tier_journalist_jon_lovett,Jon Lovett,mid_tier_journalist,0.3909,0.3257,-0.0652,0.0652
mid_tier_journalist_jon_favreau,Jon Favreau,mid_tier_journalist,0.2622,0.2971,0.035,0.035
mid_tier_journalist_mehdi_hasan,Mehdi Hasan,mid_tier_journalist,0.6957,0.6021,-0.0935,0.0935
mid_tier_journalist_krystal_ball,Krystal Ball,mid_tier_journalist,0.348,0.3593,0.0113,0.0113
mid_tier_journalist_saagar_enjeti,Saagar Enjeti,mid_tier_journalist,0.3348,0.345,0.0102,0.0102
mid_tier_journalist_bari_weiss,Bari Weiss,mid_tier_journalist,0.4317,0.5393,0.1075,0.1075
mid_tier_journalist_glenn_greenwald,Glenn Greenwald,mid_tier_journalist,0.5091,0.55,0.0409,0.0409
mid_tier_journalist_matt_taibbi,Matt Taibbi,mid_tier_journalist,0.6309,0.6707,0.0398,0.0398
mid_tier_journalist_andrew_sullivan,Andrew Sullivan,mid_tier_journalist,0.4009,0.4214,0.0206,0.0206
mid_tier_journalist_andrew_marantz,Andrew Marantz,mid_tier_journalist,0.4043,0.3964,-0.0079,0.0079
mid_tier_journalist_patrick_radden_keefe,Patrick Radden Keefe,mid_tier_journalist,0.8652,0.8143,-0.0509,0.0509
mid_tier_journalist_jane_mayer,Jane Mayer,mid_tier_journalist,0.5317,0.5357,0.004,0.004
mid_tier_journalist_ronan_farrow,Ronan Farrow,mid_tier_journalist,0.4069,0.5236,0.1167,0.1167
mid_tier_journalist_susan_glasser,Susan Glasser,mid_tier_journalist,0.4887,0.4329,-0.0558,0.0558
mid_tier_journalist_evan_osnos,Evan Osnos,mid_tier_journalist,0.3739,0.4679,0.0939,0.0939
mid_tier_journalist_jay_caspian_kang,Jay Caspian Kang,mid_tier_journalist,0.5913,0.5336,-0.0577,0.0577
mid_tier_journalist_jia_tolentino,Jia Tolentino,mid_tier_journalist,0.7783,0.6929,-0.0854,0.0854
mid_tier_journalist_patricia_marx,Patricia Marx,mid_tier_journalist,0.4383,0.4714,0.0332,0.0332
mid_tier_journalist_kelefa_sanneh,Kelefa Sanneh,mid_tier_journalist,0.5448,0.5814,0.0366,0.0366
mid_tier_journalist_sarah_larson,Sarah Larson,mid_tier_journalist,0.5522,0.7286,0.1764,0.1764
mid_tier_journalist_vinson_cunningham,Vinson Cunningham,mid_tier_journalist,0.4796,0.4957,0.0161,0.0161
mid_tier_journalist_rachel_aviv,Rachel Aviv,mid_tier_journalist,0.3965,0.5593,0.1628,0.1628
mid_tier_journalist_rebecca_mead,Rebecca Mead,mid_tier_journalist,0.5013,0.5214,0.0201,0.0201
mid_tier_journalist_jennifer_senior,Jennifer Senior,mid_tier_journalist,0.4961,0.4079,-0.0882,0.0882
mid_tier_journalist_caitlin_flanagan,Caitlin Flanagan,mid_tier_journalist,0.3352,0.4864,0.1512,0.1512
mid_tier_journalist_anne_applebaum,Anne Applebaum,mid_tier_journalist,0.5604,0.6357,0.0753,0.0753
mid_tier_journalist_adam_serwer,Adam Serwer,mid_tier_journalist,0.5317,0.4786,-0.0532,0.0532
mid_tier_journalist_mckay_coppins,McKay Coppins,mid_tier_journalist,0.4157,0.3821,-0.0335,0.0335
mid_tier_journalist_caitlin_dickerson,Caitlin Dickerson,mid_tier_journalist,0.3574,0.5207,0.1633,0.1633
mid_tier_journalist_helen_lewis,Helen Lewis,mid_tier_journalist,0.4813,0.4464,-0.0349,0.0349
mid_tier_journalist_olivia_nuzzi,Olivia Nuzzi,mid_tier_journalist,0.4891,0.4521,-0.037,0.037
mid_tier_journalist_rebecca_traister,Rebecca Traister,mid_tier_journalist,0.4983,0.57,0.0717,0.0717
mid_tier_journalist_frank_rich,Frank Rich,mid_tier_journalist,0.45,0.4679,0.0179,0.0179
mid_tier_journalist_jonathan_chait,Jonathan Chait,mid_tier_journalist,0.5635,0.4743,-0.0892,0.0892
mid_tier_journalist_andrew_rice,Andrew Rice,mid_tier_journalist,0.3504,0.4807,0.1303,0.1303
mid_tier_journalist_christina_cauterucci,Christina Cauterucci,mid_tier_journalist,0.5304,0.6464,0.116,0.116
mid_tier_journalist_dahlia_lithwick,Dahlia Lithwick,mid_tier_journalist,0.4657,0.5914,0.1258,0.1258
mid_tier_journalist_mark_joseph_stern,Mark Joseph Stern,mid_tier_journalist,0.5809,0.5593,-0.0216,0.0216
mid_tier_journalist_jamelle_bouie,Jamelle Bouie,mid_tier_journalist,0.4239,0.3936,-0.0303,0.0303
mid_tier_journalist_astra_taylor,Astra Taylor,mid_tier_journalist,0.6848,0.8929,0.2081,0.2081
mid_tier_journalist_matt_yglesias,Matt Yglesias,mid_tier_journalist,0.5578,0.5429,-0.015,0.015
mid_tier_journalist_noah_smith,Noah Smith,mid_tier_journalist,0.587,0.6093,0.0223,0.0223
mid_tier_journalist_derek_thompson,Derek Thompson,mid_tier_journalist,0.7478,0.7779,0.03,0.03
mid_tier_journalist_dwarkesh_patel,Dwarkesh Patel,mid_tier_journalist,0.4478,0.5493,0.1015,0.1015
mid_tier_journalist_russ_roberts,Russ Roberts,mid_tier_journalist,0.6009,0.5343,-0.0666,0.0666
mid_tier_journalist_erik_torenberg,Erik Torenberg,mid_tier_journalist,0.3043,0.3129,0.0085,0.0085
mid_tier_journalist_sam_harris,Sam Harris,mid_tier_journalist,0.4726,0.5121,0.0395,0.0395
mid_tier_journalist_lex_fridman,Lex Fridman,mid_tier_journalist,0.4457,0.4857,0.0401,0.0401
mid_tier_journalist_tim_ferriss,Tim Ferriss,mid_tier_journalist,0.2772,0.2757,-0.0015,0.0015
mid_tier_journalist_joe_rogan,Joe Rogan,mid_tier_journalist,0.1933,0.175,-0.0183,0.0183
mid_tier_journalist_andrew_huberman,Andrew Huberman,mid_tier_journalist,0.6343,0.5929,-0.0415,0.0415
mid_tier_journalist_peter_attia,Peter Attia,mid_tier_journalist,0.6274,0.8,0.1726,0.1726
mid_tier_journalist_rich_roll,Rich Roll,mid_tier_journalist,0.4739,0.6214,0.1475,0.1475
mid_tier_journalist_sahil_bloom,Sahil Bloom,mid_tier_journalist,0.5835,0.5814,-0.002,0.002
mid_tier_politician_alexandria_ocasio_cortez,Alexandria Ocasio-Cortez,mid_tier_politician,0.4257,0.4914,0.0658,0.0658
mid_tier_politician_ilhan_omar,Ilhan Omar,mid_tier_politician,0.3357,0.3471,0.0115,0.0115
mid_tier_politician_rashida_tlaib,Rashida Tlaib,mid_tier_politician,0.332,0.3929,0.0609,0.0609
mid_tier_politician_ayanna_pressley,Ayanna Pressley,mid_tier_politician,0.3243,0.2979,-0.0265,0.0265
mid_tier_politician_cori_bush,Cori Bush,mid_tier_politician,0.3435,0.4193,0.0758,0.0758
mid_tier_politician_jamaal_bowman,Jamaal Bowman,mid_tier_politician,0.3043,0.3429,0.0385,0.0385
mid_tier_politician_pramila_jayapal,Pramila Jayapal,mid_tier_politician,0.4239,0.4057,-0.0182,0.0182
mid_tier_politician_ro_khanna,Ro Khanna,mid_tier_politician,0.3643,0.3682,0.0039,0.0039
mid_tier_politician_eric_swalwell,Eric Swalwell,mid_tier_politician,0.3852,0.4643,0.0791,0.0791
mid_tier_politician_adam_schiff,Adam Schiff,mid_tier_politician,0.3983,0.3307,-0.0675,0.0675
mid_tier_politician_katie_porter,Katie Porter,mid_tier_politician,0.4352,0.4393,0.0041,0.0041
mid_tier_politician_maxwell_frost,Maxwell Frost,mid_tier_politician,0.5796,0.5507,-0.0289,0.0289
mid_tier_politician_greg_casar,Greg Casar,mid_tier_politician,0.4543,0.4886,0.0342,0.0342
mid_tier_politician_summer_lee,Summer Lee,mid_tier_politician,0.4978,0.4679,-0.03,0.03
mid_tier_politician_delia_ramirez,Delia Ramirez,mid_tier_politician,0.3939,0.3743,-0.0196,0.0196
mid_tier_politician_maxwell_alejandro_frost,Maxwell Alejandro Frost,mid_tier_politician,0.413,0.4686,0.0555,0.0555
mid_tier_politician_lauren_boebert,Lauren Boebert,mid_tier_politician,0.3463,0.3493,0.003,0.003
mid_tier_politician_marjorie_taylor_greene,Marjorie Taylor Greene,mid_tier_politician,0.3709,0.34,-0.0309,0.0309
mid_tier_politician_matt_gaetz,Matt Gaetz,mid_tier_politician,0.2976,0.3314,0.0338,0.0338
mid_tier_politician_jim_jordan,Jim Jordan,mid_tier_politician,0.3896,0.3657,-0.0239,0.0239
mid_tier_politician_chip_roy,Chip Roy,mid_tier_politician,0.4274,0.3779,-0.0495,0.0495
mid_tier_politician_thomas_massie,Thomas Massie,mid_tier_politician,0.48,0.4875,0.0075,0.0075
mid_tier_politician_andy_biggs,Andy Biggs,mid_tier_politician,0.4583,0.4614,0.0032,0.0032
mid_tier_politician_mike_lawler,Mike Lawler,mid_tier_politician,0.3801,0.415,0.0349,0.0349
mid_tier_politician_anthony_desposito,Anthony D'Esposito,mid_tier_politician,0.3583,0.4543,0.096,0.096
mid_tier_politician_marc_molinaro,Marc Molinaro,mid_tier_politician,0.3191,0.355,0.0359,0.0359
mid_tier_politician_george_santos,George Santos,mid_tier_politician,0.4098,0.4007,-0.0091,0.0091
mid_tier_politician_adam_frisch,Adam Frisch,mid_tier_politician,0.4196,0.3793,-0.0403,0.0403
mid_tier_politician_tim_sheehy,Tim Sheehy,mid_tier_politician,0.2513,0.1964,-0.0549,0.0549
mid_tier_politician_marsha_blackburn,Marsha Blackburn,mid_tier_politician,0.3213,0.3979,0.0766,0.0766
mid_tier_politician_bill_hagerty,Bill Hagerty,mid_tier_politician,0.413,0.44,0.027,0.027
mid_tier_politician_mike_braun,Mike Braun,mid_tier_politician,0.4076,0.4954,0.0877,0.0877
mid_tier_politician_josh_hawley,Josh Hawley,mid_tier_politician,0.3978,0.39,-0.0078,0.0078
mid_tier_politician_ted_cruz,Ted Cruz,mid_tier_politician,0.2974,0.3418,0.0444,0.0444
mid_tier_politician_j_d__vance,J.D. Vance,mid_tier_politician,0.2143,0.235,0.0207,0.0207
mid_tier_politician_tom_cotton,Tom Cotton,mid_tier_politician,0.4565,0.4452,-0.0113,0.0113
mid_tier_politician_tim_scott,Tim Scott,mid_tier_politician,0.3217,0.3964,0.0747,0.0747
mid_tier_politician_cory_booker,Cory Booker,mid_tier_politician,0.2924,0.3279,0.0355,0.0355
mid_tier_politician_raphael_warnock,Raphael Warnock,mid_tier_politician,0.335,0.3543,0.0193,0.0193
mid_tier_politician_jon_ossoff,Jon Ossoff,mid_tier_politician,0.3432,0.3864,0.0433,0.0433
mid_tier_politician_mark_kelly,Mark Kelly,mid_tier_politician,0.3157,0.3225,0.0068,0.0068
mid_tier_politician_kyrsten_sinema,Kyrsten Sinema,mid_tier_politician,0.3087,0.3886,0.0799,0.0799
mid_tier_politician_joe_manchin,Joe Manchin,mid_tier_politician,0.3813,0.3607,-0.0206,0.0206
mid_tier_politician_sherrod_brown,Sherrod Brown,mid_tier_politician,0.312,0.3304,0.0184,0.0184
mid_tier_politician_tammy_baldwin,Tammy Baldwin,mid_tier_politician,0.3074,0.3071,-0.0002,0.0002
mid_tier_politician_tina_smith,Tina Smith,mid_tier_politician,0.4113,0.4536,0.0423,0.0423
mid_tier_politician_mark_warner,Mark Warner,mid_tier_politician,0.4278,0.4543,0.0265,0.0265
mid_tier_politician_tim_kaine,Tim Kaine,mid_tier_politician,0.2761,0.3396,0.0636,0.0636
mid_tier_politician_maggie_hassan,Maggie Hassan,mid_tier_politician,0.303,0.3461,0.043,0.043
mid_tier_politician_jeanne_shaheen,Jeanne Shaheen,mid_tier_politician,0.2796,0.3321,0.0526,0.0526
mid_tier_politician_wes_moore,Wes Moore,mid_tier_politician,0.3357,0.365,0.0293,0.0293
mid_tier_politician_josh_shapiro,Josh Shapiro,mid_tier_politician,0.3522,0.3286,-0.0236,0.0236
mid_tier_politician_glenn_youngkin,Glenn Youngkin,mid_tier_politician,0.3874,0.4043,0.0169,0.0169
mid_tier_politician_greg_abbott,Greg Abbott,mid_tier_politician,0.3426,0.3364,-0.0062,0.0062
mid_tier_politician_ron_desantis,Ron DeSantis,mid_tier_politician,0.2604,0.2914,0.031,0.031
